"Date-Time","Call-Incident Type","Incident No.","Full Address"
"07/18/2014 19:30:43","T","2014-00041907","STANTON ST/RUSSELL ST"
"07/18/2014 19:37:57","1124","2014-00041910","3200 BLOCK CALIFORNIA ST"
"07/18/2014 19:38:44","1196","2014-00041909","STANTON ST/ASHBY AVE"
"07/18/2014 19:41:58","T","2014-00041911","SIXTY-SECOND ST/MARKET ST"
"07/18/2014 19:42:20","ANIMAL","2014-00041912"," / "
"07/18/2014 19:51:16","T","2014-00041913","TELEGRAPH AVE/DERBY ST"
"07/18/2014 19:51:47","1057AR","2014-00041914","2600 BLOCK SHATTUCK AVE"
"07/18/2014 19:53:37","1194","2014-00041915","SHATTUCK AVE/UNIVERSITY AVE"
"07/18/2014 19:56:43","T","2014-00041916","LOWELL ST/SIXTY-SECOND ST"
"07/18/2014 19:59:48","415E","2014-00041919","1500 BLOCK FAIRVIEW ST"
"07/18/2014 20:00:33","T","2014-00041917","BANCROFT WAY/DANA ST"
"07/18/2014 20:10:27","SUSPER","2014-00041918","1100 BLOCK CHANNING WAY"
"07/18/2014 20:33:42","415","2014-00041932","1400 BLOCK MILVIA ST"
"07/18/2014 20:57:33","20002","2014-00041921","SHATTUCK AVE/ASHBY AVE"
"07/18/2014 20:59:49","T","2014-00041920","400 BLOCK GILMAN ST"
"07/18/2014 21:01:04","1194","2014-00041922","ASHBY AVE/STANTON ST"
"07/18/2014 21:05:54","DRUGS","2014-00041923","1600 BLOCK HARMON ST"
"07/18/2014 21:12:21","1194","2014-00041924","W FRONTAGE RD/GILMAN ST"
"07/18/2014 21:13:13","T","2014-00041925","ALCATRAZ AVE/SACRAMENTO ST"
"07/18/2014 21:14:57","1062B","2014-00041927","1200 BLOCK ASHBY AVE"
"07/18/2014 21:16:26","SEC","2014-00041926","2100 BLOCK M L KING JR WAY"
"07/18/2014 21:23:33","1091B","2014-00041938","1600 BLOCK JOSEPHINE ST"
"07/18/2014 21:24:18","647F","2014-00041929","200 BLOCK UNIVERSITY AVE"
"07/18/2014 21:25:31","1194","2014-00041928","2300 BLOCK TELEGRAPH AVE"
"07/18/2014 21:30:44","SUSPER","2014-00041931","CEDAR ST/GRANT ST"
"07/18/2014 21:33:53","T","2014-00041930","TELEGRAPH AVE/WEBSTER ST"
"07/18/2014 21:38:51","ANIMAL","2014-00041936","2000 BLOCK KITTREDGE ST"
"07/18/2014 21:50:05","1194","2014-00041933","PAGE ST/FOURTH ST"
"07/18/2014 21:50:53","5150","2014-00041934","BLAKE ST/SAN PABLO AVE"
"07/18/2014 21:51:42","GUN","2014-00041935","500 BLOCK SPRUCE ST"
"07/18/2014 22:06:53","415E","2014-00041937","HARMON ST/CALIFORNIA ST"
"07/18/2014 22:14:24","415E","2014-00041939","2600 BLOCK BENVENUE AVE"
"07/18/2014 22:35:51","T","2014-00041940","SAN PABLO AVE/HEARST AVE"
"07/18/2014 22:38:32","415E","2014-00041941","1700 BLOCK HEARST AVE"
"07/18/2014 22:42:15","1194","2014-00041942"," / "
"07/18/2014 22:42:49","T","2014-00041943","ASHBY AVE/TELEGRAPH AVE"
"07/18/2014 22:43:46","1194","2014-00041944","SHATTUCK AVE/DURANT AVE"
"07/18/2014 22:44:19","T","2014-00041945","CHANNING WAY/SHATTUCK AVE"
"07/18/2014 22:47:48","415E","2014-00041946"," / "
"07/18/2014 22:49:16","415E","2014-00041947","1500 BLOCK FAIRVIEW ST"
"07/18/2014 22:54:07","415E","2014-00041949","2200 BLOCK DURANT AVE"
"07/18/2014 23:00:06","415","2014-00041952","2300 BLOCK SHATTUCK AVE"
"07/18/2014 23:00:08","T","2014-00041948","ALCATRAZ AVE/ADELINE ST"
"07/18/2014 23:00:09","415E","2014-00041950","2600 BLOCK FULTON ST"
"07/18/2014 23:05:35","1033A","2014-00041954","2600 BLOCK BENVENUE AVE"
"07/18/2014 23:08:18","T","2014-00041951","SACRAMENTO ST/TYLER ST"
"07/18/2014 23:13:30","415E","2014-00041963","2000 BLOCK KITTREDGE ST"
"07/18/2014 23:13:34","1196","2014-00041953","SACRAMENTO ST/WARD ST"
"07/18/2014 23:17:29","415E","2014-00041959","2200 BLOCK DURANT AVE"
"07/18/2014 23:18:54","10851","2014-00041957","LE CONTE AVE/LE ROY AVE"
"07/18/2014 23:20:28","FLAG","2014-00041956","6000 BLOCK MARKET ST"
"07/18/2014 23:23:11","T","2014-00041958","ASHBY AVE/COLLEGE AVE"
"07/18/2014 23:27:56","459A","2014-00041971","1300 BLOCK SECOND ST"
"07/18/2014 23:31:06","415","2014-00041960","HASTE ST/DANA ST"
"07/18/2014 23:33:18","415E","2014-00041962","2500 BLOCK BENVENUE AVE"
"07/18/2014 23:36:47","AID","2014-00041967","MILVIA ST/BANCROFT WAY"
"07/18/2014 23:42:51","1033A","2014-00041964","1800 BLOCK SCENIC AVE"
"07/18/2014 23:49:06","415E","2014-00041972","2500 BLOCK HILLEGASS AVE"
"07/18/2014 23:50:43","415E","2014-00041979","2600 BLOCK SAN PABLO AVE"
"07/18/2014 23:52:23","415E","2014-00041966","OXFORD ST/CENTER ST"
"07/18/2014 23:53:34","T","2014-00041965","TELEGRAPH AVE/DURANT AVE"
